symbol,entry_date,entry_price,exit_date,exit_price,position_size,pnl,return_pct,holding_days,exit_reason
2342,2022-06-01,41.97533346468151,2022-06-07,40.31294402053572,4880,-8726.979369354416,-4.260396039603942,6,MA10_Exit
2545,2022-06-06,37.94991687124353,2022-06-17,35.6024993328161,3592,-8840.872102235844,-6.485567010309262,11,MA10_Exit
4919,2022-06-08,160.52598767776442,2022-06-13,145.61373745633276,826,-12715.302080368054,-9.589617486338794,5,MA10_Exit
2345,2022-06-17,220.5573610987967,2022-06-21,218.24543907470027,1925,-5724.168656731155,-1.3482180293501123,4,MA10_Exit
2201,2022-06-17,40.40285755667767,2022-06-22,44.083908245156536,11151,39695.79943338434,8.81086717892427,5,TP_1.5R
2201,2022-06-17,40.40285755667767,2022-06-22,44.083908245156536,11151,39695.79943338434,8.81086717892427,5,TP_2.5R
1203,2022-06-17,30.45590679542065,2022-07-01,30.633751506634788,11904,1029.4220988150435,0.28394160583942724,14,MA10_Exit
2206,2022-06-21,29.559318757977643,2022-07-04,28.404323669026283,5085,-6324.077434970613,-4.207380607814727,13,MA10_Exit
3596,2022-06-23,100.2772548288517,2022-06-27,93.82000735881202,1965,-13279.625695844043,-6.739393939393922,4,MA10_Exit
9914,2022-06-23,230.762440308349,2022-06-30,225.0807893159086,1216,-7750.708989052396,-2.7621212121212118,7,MA10_Exit
3045,2022-06-24,91.61527838716432,2022-07-01,90.77477124599767,6871,-7663.590300350697,-1.2174311926605599,7,MA10_Exit
2204,2022-06-24,47.672675286902376,2022-07-01,46.182904184186675,10818,-17663.512792939575,-3.4250000000000025,7,MA10_Exit
1402,2022-06-30,26.533657622272813,2022-07-04,25.99720731264677,14620,-9006.669750045652,-2.321772939346811,4,MA10_Exit
2364,2022-06-30,17.67540847882728,2022-07-11,22.885002556797428,1590,8198.942885528531,29.173684210526336,11,TP_1.5R
2364,2022-06-30,17.67540847882728,2022-07-14,19.79180607300265,1590,3280.760476294834,11.673684210526313,14,MA10_Exit
2106,2022-07-06,29.264997552085266,2022-07-12,28.05259051064173,5691,-7399.449776061922,-4.442857142857159,6,MA10_Exit
2498,2022-07-06,63.0,2022-07-18,59.5,1019,-3759.091,-5.855555555555555,12,MA10_Exit
4904,2022-07-07,72.43431749426699,2022-07-11,70.16549316440016,13417,-33356.36974728502,-3.432250580046404,4,MA10_Exit
6279,2022-07-08,115.30910392563185,2022-07-20,117.29036000682827,779,1273.9211113778097,1.4182130584192412,12,MA10_Exit
2105,2022-07-11,30.827850133736444,2022-07-13,30.0656230699902,10208,-8724.885949217212,-2.7725274725275186,2,MA10_Exit
3008,2022-07-11,1625.645553032304,2022-07-26,1664.4540675609264,81,2748.457807431571,2.087267904509274,15,MA10_Exit
2912,2022-07-14,243.47731670845494,2022-07-18,250.86859239424734,1338,8912.208918322503,2.735714285714296,4,TP_1.5R
2912,2022-07-14,243.47731670845494,2022-07-25,257.3903062346523,1338,17638.262036784356,5.414285714285695,11,TP_2.5R
6285,2022-07-18,62.14261590110325,2022-08-04,66.54989362458575,2135,9011.514484788573,6.792198581560285,17,MA10_Exit
2211,2022-07-18,47.2262849947617,2022-08-05,48.070982775155805,10770,7571.513826663779,1.4886178861788513,18,MA10_Exit
2345,2022-07-19,240.43989050602573,2022-07-27,225.64358955180873,346,-5369.096736504338,-6.453846153846168,8,MA10_Exit
1402,2022-07-20,26.863780889734986,2022-07-27,26.20353435481063,14641,-10846.607365847356,-2.7577572964669583,7,MA10_Exit
2352,2022-07-21,25.115329231687028,2022-07-28,25.678927789473494,9948,4857.136567269303,1.9440420851636553,7,MA10_Exit
2498,2022-07-22,66.3,2022-08-03,64.8,1540,-2616.306,-2.5624434389140274,12,MA10_Exit
2836,2022-07-22,11.448967980276997,2022-08-03,11.400785349139104,26005,-2146.180559722212,-0.7208469376532142,12,MA10_Exit
2388,2022-07-22,65.81475386251383,2022-08-05,71.87925535135572,750,4400.292920440767,8.914501510574004,14,MA10_Exit
2374,2022-07-25,21.29206239587116,2022-07-27,20.442079865097856,8962,-8190.001830365736,-4.29201596806389,2,MA10_Exit
1213,2022-07-26,7.979230769230768,2022-08-02,7.317538461538461,17777,-12188.444509999998,-8.592682926829267,7,MA10_Exit
1229,2022-07-27,42.45782806389762,2022-08-04,41.43298393821733,6314,-7275.101988731694,-2.7137931034482796,8,MA10_Exit
1726,2022-07-27,59.26625728364772,2022-08-05,59.02067886948895,20606,-8724.110294916178,-0.7143646408839949,9,MA10_Exit
2352,2022-07-29,25.63426878462224,2022-08-04,25.455632765217207,17775,-4542.202627864445,-0.9968641114982583,6,MA10_Exit
2332,2022-07-29,16.000631879047805,2022-08-04,15.857342638339919,14488,-2771.425983366797,-1.1955223880596761,6,MA10_Exit
1213,2022-08-01,7.881923076923076,2022-08-03,7.551076923076923,34966,-12395.16458230769,-4.49753086419753,2,MA10_Exit
3596,2022-08-01,103.13549148373147,2022-08-12,96.15021915216398,1750,-12765.687910532692,-7.07290836653388,11,MA10_Exit
2382,2022-08-01,67.42460167766082,2022-08-16,66.05557423242914,3086,-4849.035658316749,-2.330456852791861,15,MA10_Exit
5522,2022-08-02,51.23288139587799,2022-08-04,52.05656116108504,7858,5264.711648970599,1.3077170418006663,2,TP_1.5R
5522,2022-08-02,51.23288139587799,2022-08-05,52.715504973250674,7859,10444.021049901316,2.593890675241177,3,TP_2.5R
6285,2022-08-05,67.51949472375189,2022-08-10,71.75048133829509,1862,7500.933178752557,5.9663185378590065,5,TP_1.5R
6285,2022-08-05,67.51949472375189,2022-08-19,74.48299352685424,1862,12588.870873849704,10.013315926892957,14,TP_2.5R
2395,2022-08-08,299.9401904466288,2022-08-11,292.35743282297807,894,-7583.42490632159,-2.828089887640443,3,MA10_Exit
2332,2022-08-09,16.478262681407443,2022-08-12,16.19168419999166,31530,-10594.498386074003,-2.039130434782624,3,MA10_Exit
6279,2022-08-09,129.9703989264854,2022-08-12,112.53534541195684,1093,-19482.686429459645,-13.714634146341478,3,MA10_Exit
3706,2022-08-09,23.988876082361287,2022-08-18,23.697849856058813,15808,-5738.191044719412,-1.5131715771230398,9,MA10_Exit
2059,2022-08-09,437.0448114122171,2022-08-18,440.3063398555918,608,1185.8395575559252,0.44626865671640226,9,MA10_Exit
6290,2022-08-09,49.90836855516887,2022-08-23,49.819878540000126,4048,-964.2948091370492,-0.4773049645390182,14,MA10_Exit
1434,2022-08-09,23.58119376724909,2022-08-30,23.888012273514413,11627,2744.8431525514925,1.001115241635688,21,MA10_Exit
3081,2022-08-10,157.36221747731895,2022-08-30,166.98681793464732,576,5271.847951620334,5.816207951070332,20,MA10_Exit
5904,2022-08-11,338.8024722252111,2022-08-22,343.88450930858926,315,1280.6733450112986,1.2000000000000006,11,MA10_Exit
2832,2022-08-11,16.949692541641838,2022-08-24,16.992279708831894,34744,-287.05181614908474,-0.048743718592954476,13,MA10_Exit
2474,2022-08-11,132.88907641495857,2022-09-01,137.76918374093162,1083,4853.399624756621,3.372316384180793,21,TP_1.5R
2474,2022-08-11,132.88907641495857,2022-09-05,139.64843782584722,1083,6888.631798720217,4.786468800326312,25,MA10_Exit
2367,2022-08-11,18.935732473259577,2022-09-05,23.309213831296688,1805,7791.596859914285,22.79644670050762,25,TP_1.5R
2367,2022-08-11,18.935732473259577,2022-09-13,22.49218984133371,1806,6320.36820820176,18.48172588832486,33,MA10_Exit
3673,2022-08-12,33.55354672843461,2022-08-16,32.54405606755047,17385,-19299.980369092278,-3.3085959885386935,4,MA10_Exit
2380,2022-08-12,13.2,2022-08-17,12.6,22850,-14614.859999999993,-4.845454545454543,5,MA10_Exit
2211,2022-08-12,49.299634092092695,2022-08-18,48.60851772631569,13059,-10956.700385507838,-1.7018691588785162,6,MA10_Exit
4958,2022-08-12,102.38685319854918,2022-08-19,101.0742012344652,3750,-6074.296963798561,-1.5820512820512869,7,MA10_Exit
1234,2022-08-12,29.34693516551024,2022-08-24,29.303522539525762,64971,-8540.660896752532,-0.4479289940828201,12,MA10_Exit
9921,2022-08-12,231.54257802645265,2022-08-24,230.41060464820836,696,-1271.3143741772537,-0.7888834649301346,12,MA10_Exit
3050,2022-08-15,15.034253841597948,2022-08-19,14.806462116725251,25370,-6923.333119904339,-1.8151515151515196,4,MA10_Exit
3042,2022-08-15,75.33629212208703,2022-08-23,73.91642852333372,3796,-6247.73191555389,-2.184700665188478,8,MA10_Exit
2852,2022-08-15,12.543071851672115,2022-08-25,12.501261612166541,28013,-2225.3374546123287,-0.6333333333333387,10,MA10_Exit
2701,2022-08-15,11.142733555392049,2022-08-30,11.142733555392049,57812,-1932.5511369129754,-0.3,15,MA10_Exit
1726,2022-08-16,60.084851997510256,2022-08-25,61.400831337515164,6281,7133.487368381742,1.890201517113562,9,TP_1.5R
1726,2022-08-16,60.084851997510256,2022-08-26,62.35345354444416,6281,13116.907450102748,3.475663035714735,10,TP_2.5R
6139,2022-08-16,27.32264832438256,2022-08-30,26.986369575774773,8286,-3465.5921030116133,-1.5307692307692318,14,MA10_Exit
1210,2022-08-16,42.044802646536645,2022-09-07,42.55136653384433,5471,2081.3296816227385,0.9048192771084682,22,MA10_Exit
2702,2022-08-17,20.77492871974602,2022-08-25,24.44593586875466,3571,12886.60471773522,17.370371814654877,8,TP_1.5R
2702,2022-08-17,20.77492871974602,2022-08-25,24.44593586875466,3571,12886.60471773522,17.370371814654877,8,TP_2.5R
1504,2022-08-17,26.84590624302796,2022-08-30,26.043204727455695,6818,-6021.925099466607,-3.2900332225913687,13,MA10_Exit
2542,2022-08-17,27.710167121019516,2022-09-01,28.447924499108424,7645,5004.622472569119,2.3624068157614357,15,TP_1.5R
2542,2022-08-17,27.710167121019516,2022-09-05,28.329883318614197,7645,4102.19764769075,1.9364217252395983,19,MA10_Exit
2405,2022-08-18,13.857891301091284,2022-08-25,15.892966247405385,12867,25650.38087211011,14.385314685314658,7,TP_1.5R
2405,2022-08-18,13.857891301091284,2022-08-25,15.892966247405385,12867,25650.38087211011,14.385314685314658,7,TP_2.5R
2838,2022-08-18,11.587375666905876,2022-08-25,12.78606970141338,5766,6711.2313786841305,10.044827586206893,7,TP_1.5R
1319,2022-08-18,44.76508734502324,2022-08-30,44.93995096746473,5213,211.48286279868114,0.09062499999998953,12,MA10_Exit
2838,2022-08-18,11.587375666905876,2022-09-06,12.865982637047216,5767,7173.2532103919675,10.734482758620704,19,MA10_Exit
2024,2022-08-19,19.9453125,2022-08-29,19.210227272727273,5937,-4719.446955255678,-3.9855036855036827,10,MA10_Exit
1225,2022-08-22,42.63782964870198,2022-08-24,43.891883461899106,9501,10699.45922070893,2.6411764705882534,2,TP_1.5R
1225,2022-08-22,42.63782964870198,2022-08-25,44.72791933736385,9501,18642.63607349947,4.601960784313744,3,TP_2.5R
4906,2022-08-22,26.701612754147416,2022-09-07,26.65882170806705,5962,-732.7052624518095,-0.4602564102564077,16,MA10_Exit
3673,2022-08-23,34.94760526013175,2022-09-02,34.32268247006062,5185,-3783.834666340168,-2.0881705639614863,10,MA10_Exit
1308,2022-08-26,26.082177754949416,2022-08-30,24.714231369200323,9424,-13628.922068787382,-5.544755244755236,4,MA10_Exit
1314,2022-08-26,10.7,2022-08-30,10.35,28606,-10930.35259999999,-3.571028037383175,4,MA10_Exit
1702,2022-08-26,40.412533696739224,2022-08-30,39.84944373097544,15803,-10814.428538993834,-1.693354769560566,4,MA10_Exit
4726,2022-08-26,43.6,2022-08-30,48.9,2017,10426.276399999995,11.855963302752288,4,TP_1.5R
4726,2022-08-26,43.6,2022-08-31,50.1,2017,12846.6764,14.608256880733947,5,TP_2.5R
2211,2022-08-29,49.28548072541445,2022-08-31,49.69279874793854,10414,2702.032897742449,0.5264462809917378,2,TP_1.5R
1409,2022-08-29,15.412644912571675,2022-08-31,15.729949384286362,1167795,316550.1465490229,1.7587282294155127,2,TP_1.5R
1409,2022-08-29,15.412644912571675,2022-08-31,15.729949384286362,1167795,316550.1465490229,1.7587282294155127,2,TP_2.5R
2706,2022-08-29,13.19080373010077,2022-09-06,13.1464668179278,74956,-6289.507242017404,-0.636119868661186,8,MA10_Exit
2211,2022-08-29,49.28548072541445,2022-09-07,49.61133514343372,10414,1853.6709204292652,0.36115702479338746,9,MA10_Exit
2618,2022-08-30,28.512077819278492,2022-09-01,29.296813906047625,19060,13326.749204113328,2.452293577981651,2,TP_1.5R
2618,2022-08-30,28.512077819278492,2022-09-06,28.642867167073344,19060,862.5243592635447,0.15871559633026486,7,MA10_Exit
2380,2022-08-30,14.25,2022-09-07,12.15,11040,-23655.959999999995,-15.036842105263155,8,MA10_Exit
1536,2022-08-31,83.33755044367747,2022-09-06,80.98071926597166,2170,-5656.851109009957,-3.128054298642538,6,MA10_Exit
2360,2022-09-01,171.5845334491931,2022-09-05,163.2820560242321,3464,-30542.88827166886,-5.138709677419371,4,MA10_Exit
2405,2022-09-01,15.408424593521076,2022-09-06,15.020791270413628,21843,-9476.77333182482,-2.815723270440246,5,MA10_Exit
1325,2022-09-01,26.86325790920927,2022-09-06,25.96148776738069,18604,-18275.823869007723,-3.6568904593639653,5,MA10_Exit
6279,2022-09-01,136.26717726656125,2022-09-06,130.50361085649524,1522,-9394.34400751958,-4.529607250755266,5,MA10_Exit
3406,2022-09-01,401.4941257271772,2022-09-13,400.587818445626,702,-1481.7743404303926,-0.5257336343115202,12,MA10_Exit
2360,2022-09-02,171.5845334491931,2022-09-06,165.1270510075568,3821,-26640.913916420406,-4.063440860215055,4,MA10_Exit
2388,2022-09-02,88.68090701716363,2022-09-07,79.63386381249784,1714,-15962.629276679432,-10.501793721973094,5,MA10_Exit
2845,2022-09-02,9.505095344070446,2022-09-08,9.29188130192252,130833,-31626.173193791772,-2.543155217595309,6,MA10_Exit
2409,2022-09-02,15.083793915432754,2022-09-15,15.304963914192765,28923,5088.0941598876225,1.1662756598240487,13,MA10_Exit
2405,2022-09-05,15.55378708968637,2022-09-07,14.148616293421869,24487,-35551.0140415243,-9.33426791277259,2,MA10_Exit
1477,2022-09-06,148.17511298412177,2022-09-14,156.32086526858916,1137,8756.295037050586,5.197382198952856,8,TP_1.5R
1477,2022-09-06,148.17511298412177,2022-09-22,152.82982857524604,1137,4786.986316719458,2.8413612565445217,16,MA10_Exit
1102,2022-09-08,37.14636249362051,2022-09-21,37.06174663372616,15343,-3008.071057577854,-0.5277904328018143,13,MA10_Exit
2832,2022-09-12,17.332977046352333,2022-09-22,17.12004121040206,70943,-18795.2671816183,-1.5285012285012176,10,MA10_Exit
1319,2022-09-12,49.398973339722914,2022-09-26,45.98913270211372,4997,-17779.513675468923,-7.202654867256637,14,MA10_Exit
1536,2022-09-12,85.97720136270797,2022-09-26,86.07147460981619,3454,-565.27596500859,-0.1903508771929975,14,MA10_Exit
1444,2022-09-13,11.730769230769228,2022-09-19,11.249999999999998,21227,-10952.31557692306,-4.398360655737699,6,MA10_Exit
2347,2022-09-13,49.72692516282037,2022-09-20,48.2769119076438,6369,-10185.266781305592,-3.2159519725557284,7,MA10_Exit
2360,2022-09-13,184.4994983324657,2022-09-22,174.35202592418005,867,-9277.74177314639,-5.800000000000012,9,MA10_Exit
3533,2022-09-13,717.8696171238746,2022-09-26,697.6220125383295,324,-7257.99315356102,-3.12051282051281,13,MA10_Exit
6279,2022-09-13,141.20737704661784,2022-09-26,142.44242699163203,1470,1192.7988863952844,0.5746355685131525,13,MA10_Exit
1476,2022-09-14,424.369525384111,2022-09-19,408.1687799823846,1055,-18434.915946662073,-4.117603393425241,5,MA10_Exit
2376,2022-09-14,82.66355458797058,2022-09-22,81.83599953647811,3512,-3777.3165519804033,-1.3011123470522707,8,MA10_Exit
2377,2022-09-14,106.91517645825031,2022-09-22,100.20501893995008,3081,-21662.212289886633,-6.5761506276150685,8,MA10_Exit
9904,2022-09-14,26.21700428084871,2022-09-23,25.733133396470627,18210,-10243.523748387628,-2.1456375838926225,9,MA10_Exit
1308,2022-09-14,25.899784903516203,2022-09-27,25.215811710641656,14164,-10788.329963995287,-2.940845070422531,13,MA10_Exit
1465,2022-09-16,11.625663197174484,2022-09-20,11.928189748773823,60179,16106.88299206833,2.3022304832714005,4,TP_1.5R
6139,2022-09-16,28.08243486557859,2022-09-22,27.416974323740234,23257,-17435.955384540946,-2.6696682464455033,6,MA10_Exit
2206,2022-09-16,33.723627963419176,2022-09-22,36.53021787318854,6016,16275.800859688707,8.022324966974905,6,TP_1.5R
2206,2022-09-16,33.723627963419176,2022-09-23,36.53021787318854,6016,16275.800859688707,8.022324966974905,7,TP_2.5R
1465,2022-09-16,11.625663197174484,2022-09-23,11.49600896077477,60180,-9901.489180152694,-1.4152416356877233,7,MA10_Exit
3050,2022-09-16,15.307603911445186,2022-09-27,15.489837291343344,27524,3751.8120781410344,0.8904761904761936,11,MA10_Exit
1414,2022-09-19,17.130939387777897,2022-09-26,16.42109383303572,26374,-20076.900847009943,-4.443646408839774,7,MA10_Exit
2059,2022-09-19,450.4542154067905,2022-09-27,442.8113018898142,694,-6242.027657258495,-1.9967126193001081,8,MA10_Exit
2618,2022-09-21,30.43032158693637,2022-09-23,29.601989050902286,11976,-11013.411045519622,-3.022063037249277,2,MA10_Exit
5904,2022-09-22,386.6583214270221,2022-09-26,349.81355257253045,1022,-38840.8481827857,-9.829025191675779,4,MA10_Exit
6290,2022-09-23,51.41269881303744,2022-09-27,50.43930864618131,6874,-7751.316681891478,-2.1932874354561043,4,MA10_Exit
2701,2022-09-26,11.445195884288763,2022-09-29,11.118190287594798,73527,-26568.333261469474,-3.157142857142861,3,MA10_Exit
2706,2022-09-26,13.471644442399514,2022-09-29,13.1464668179278,48464,-17718.07772116647,-2.713793103448284,3,MA10_Exit
2542,2022-09-28,29.069028546777865,2022-09-30,28.00597453939255,22895,-26335.22772482222,-3.9569987389659373,2,MA10_Exit
2706,2022-10-04,13.88972995957743,2022-10-12,13.239374710634005,20108,-13915.227415835943,-4.982274247491642,8,MA10_Exit
2059,2022-10-04,461.440903587444,2022-10-12,420.8379255285074,537,-22547.180513328312,-9.099171842650101,8,MA10_Exit
6669,2022-10-05,738.9433718149442,2022-10-12,725.2592352998527,501,-7966.3842818987,-2.1518518518518435,7,MA10_Exit
2364,2022-10-05,55.38461538461537,2022-10-12,40.52071005917159,812,-12204.408047337274,-27.137606837606835,7,MA10_Exit
2705,2022-10-12,16.9,2022-10-14,15.8,44439,-51135.95729999991,-6.808875739644958,2,MA10_Exit
6285,2022-10-17,76.24590461624726,2022-10-19,74.83557574473284,10104,-16561.128778509417,-2.14971098265899,2,MA10_Exit
3481,2022-10-18,12.217375886524824,2022-10-25,11.659929078014185,6136,-3645.391072340427,-4.862737642585553,7,MA10_Exit
2201,2022-10-19,39.63338819812767,2022-10-21,38.5247619548234,10755,-13202.046516950035,-3.0972027972028013,2,MA10_Exit
2201,2022-10-25,42.0816044854246,2022-11-04,40.88059272184497,3946,-5237.354452983674,-3.1540065861690523,10,MA10_Exit
1907,2022-10-31,24.22691848880954,2022-11-04,22.44754029471619,6446,-11938.371988862338,-7.644632768361561,4,MA10_Exit
5904,2022-11-04,398.092904864623,2022-11-23,409.9509913925054,259,2761.9262236417276,2.678723404255321,19,MA10_Exit
2474,2022-11-10,142.47369523850887,2022-11-15,147.72060186202336,1250,6024.356922248705,3.382719546742209,5,TP_1.5R
8299,2022-11-10,275.21839092928667,2022-11-17,295.44210655667825,387,7507.049395931642,7.0482428115015665,7,TP_1.5R
2474,2022-11-10,142.47369523850887,2022-11-22,146.91338545840574,1250,5015.336417726685,2.816147308781868,12,MA10_Exit
8299,2022-11-10,275.21839092928667,2022-11-24,289.7267086619806,388,5308.873073243548,4.971565495207626,14,MA10_Exit
1465,2022-11-14,12.101062063973442,2022-11-23,11.84175359117401,20428,-6038.754969875353,-2.442857142857155,9,MA10_Exit
2308,2022-11-14,266.3205341545518,2022-11-29,276.14958726043164,742,6700.327895534806,3.3906854130052975,15,MA10_Exit
1203,2022-11-15,30.712798552491858,2022-11-18,30.712798552491858,22465,-2069.8890584451888,-0.3,3,MA10_Exit
1907,2022-11-15,25.504420782004775,2022-11-24,25.093795044906308,5840,-2844.891756755772,-1.9100178890876576,9,MA10_Exit
2023,2022-11-16,14.495128440764933,2022-11-21,14.163540535257239,18454,-6921.602508976622,-2.5875816993464045,5,MA10_Exit
6770,2022-11-16,34.34825834542816,2022-11-22,31.423947750362846,4972,-15052.010900145133,-8.81370851370851,6,MA10_Exit
2027,2022-11-17,30.102943147374685,2022-11-21,29.5482206078039,11646,-7512.035323524353,-2.1427518427518417,4,MA10_Exit
2201,2022-11-18,46.10037461740257,2022-11-22,50.62726511089501,2020,8864.950526673265,9.519639278557115,4,TP_1.5R
2201,2022-11-18,46.10037461740257,2022-11-24,52.65974655695284,2021,12976.98411852578,13.928456913827658,6,TP_2.5R
2329,2022-11-21,17.193092692291756,2022-11-28,16.871296839762234,14384,-5370.627878642423,-2.1716577540106803,7,MA10_Exit
2376,2022-11-22,98.3871005663276,2022-12-02,102.06512301740526,1626,5500.532228889717,3.438317757009331,10,TP_1.5R
2376,2022-11-22,98.3871005663276,2022-12-06,98.8468533727123,1626,267.62578661897516,0.16728971962615904,14,MA10_Exit
2891,2022-11-24,19.62455145887867,2022-12-07,19.40842203752538,11946,-3285.186742669702,-1.4013215859030899,13,MA10_Exit
4919,2022-11-25,113.95999201633002,2022-11-30,110.74337933844976,1898,-6754.019057157723,-3.122580645161273,5,MA10_Exit
6505,2022-11-28,79.96970925356445,2022-12-05,78.09907277979687,8508,-17956.521977802513,-2.6391812865496904,7,MA10_Exit
4743,2022-11-28,233.86389163946802,2022-12-06,249.34325477123957,558,8245.996472924056,6.318962432915906,8,TP_1.5R
1409,2022-11-28,15.295420395770167,2022-12-07,15.208514598066925,55814,-7411.655974917292,-0.8681818181818334,9,MA10_Exit
4743,2022-11-28,233.86389163946802,2022-12-07,233.86389163946802,558,-391.48815460446946,-0.3,9,MA10_Exit
2342,2022-11-28,37.57332111142737,2022-12-08,37.99496685956059,4110,1269.684975523646,0.8221945137157051,10,MA10_Exit
1312,2022-11-29,18.28773841961853,2022-12-01,20.476430517711172,4883,10419.486434877374,11.668085106382966,2,TP_1.5R
1312,2022-11-29,18.28773841961853,2022-12-07,18.628201634877385,4884,1394.8703999999923,1.5617021276595655,8,MA10_Exit
6139,2022-11-30,29.901360346603433,2022-12-06,32.82938673069219,4721,13399.719592694091,9.49228486646883,6,TP_1.5R
1218,2022-11-30,41.46488653853295,2022-12-06,36.74045809443019,2029,-9838.262077444557,-11.693805309734524,6,MA10_Exit
6139,2022-11-30,29.901360346603433,2022-12-07,33.62793938089821,4722,17173.323529269965,12.162908011869403,7,TP_2.5R
2882,2022-12-01,39.38819960941218,2022-12-06,38.09165274372211,7229,-10226.949177002876,-3.5917139614074998,5,MA10_Exit
2207,2022-12-01,595.6169560856231,2022-12-06,576.4329743712088,427,-8954.545512800565,-3.520858895705522,5,MA10_Exit
2887,2022-12-01,12.430406733903519,2022-12-06,12.103290767221848,27027,-9848.833039897147,-2.9315789473684144,5,MA10_Exit
9910,2022-12-01,150.34013049028772,2022-12-07,150.34013049028772,3672,-1656.1468774810096,-0.3,6,MA10_Exit
2515,2022-12-01,7.305013655429208,2022-12-07,7.166035987787273,47520,-7645.621513062748,-2.2024970273483975,6,MA10_Exit
1440,2022-12-01,16.809100544682636,2022-12-07,16.062029409363408,11646,-9287.66679675785,-4.744444444444442,6,MA10_Exit
2705,2022-12-01,17.15,2022-12-07,16.6,15812,-9510.127399999954,-3.506997084548088,6,MA10_Exit
2360,2022-12-02,183.11575209497218,2022-12-06,176.65826965333588,1295,-9073.844458807978,-3.826448362720405,4,MA10_Exit
6409,2022-12-02,1544.802150787117,2022-12-06,1632.4177951601173,79,6555.51779573048,5.371641791044755,4,TP_1.5R
2337,2022-12-02,32.975913747840565,2022-12-07,31.76664187556433,11864,-15520.48021479841,-3.9671368124118347,5,MA10_Exit
2363,2022-12-02,16.446077684473604,2022-12-07,15.700646401324663,17766,-14119.875224851156,-4.832577903682692,5,MA10_Exit
3016,2022-12-02,77.38466341595024,2022-12-07,74.45199279749738,2846,-9007.090836362224,-4.089731051344716,5,MA10_Exit
1314,2022-12-02,10.25,2022-12-07,10.1,37126,-6710.524500000013,-1.7634146341463448,5,MA10_Exit
2049,2022-12-02,184.80753118242228,2022-12-08,175.2813697812665,1039,-10473.726770496462,-5.454639175257726,6,MA10_Exit
6409,2022-12-02,1544.802150787117,2022-12-09,1577.0815987140118,79,2183.958276488144,1.7895522388059595,7,MA10_Exit
6415,2022-12-05,546.7921602731093,2022-12-08,465.69598730187556,129,-10673.014879314846,-15.131261101243329,3,MA10_Exit
2337,2022-12-06,33.1619555743446,2022-12-08,30.882943199670155,10801,-25690.1595053342,-7.172370266479645,2,MA10_Exit
2492,2022-12-06,82.10693451367375,2022-12-08,76.63931697833883,4262,-24352.805200289276,-6.959142212189604,2,MA10_Exit
6770,2022-12-06,34.59608127721336,2022-12-08,33.05957910014514,5791,-9498.921827431059,-4.741260744985673,2,MA10_Exit
6290,2022-12-06,52.56306901023105,2022-12-08,50.17383860067509,4881,-12431.514648559438,-4.845454545454545,2,MA10_Exit
2498,2022-12-07,60.8,2022-12-14,58.6,1638,-3902.371199999993,-3.9184210526315724,7,MA10_Exit
2903,2022-12-07,16.972462407773634,2022-12-14,17.352442909440207,18258,6008.034343504895,1.9388059701492482,7,TP_1.5R
2903,2022-12-07,16.972462407773634,2022-12-16,17.64798329962532,18258,11404.010787504698,3.680099502487559,9,TP_2.5R
